,ID,host_g,host_g_err,host_r,host_r_err,host_i,host_i_err,host_z,host_z_err,local_g,local_g_err,local_r,local_r_err,local_i,local_i_err,local_z,local_z_err
245,1303140,2.8703816580739266e-29,5.342221365302473e-31,6.898754576199873e-29,5.661821211319167e-31,1.0097282214204847e-28,8.310943714479319e-31,1.4031721120775939e-28,1.13857308114942e-30,9.731110731502253e-30,4.501654546055132e-31,2.4396604033103294e-29,8.408755140666426e-31,3.6782970703061037e-29,2.1913671825532107e-30,5.342732004112547e-29,4.3650872586878974e-30
246,1313594,6.313704274739592e-29,8.479193385929586e-31,1.3833677754554083e-28,8.83895947203154e-31,2.298206027760036e-28,1.2907694836245332e-30,3.3349220266341498e-28,1.7276379332642763e-30,1.3618729483147372e-29,5.9579878991799235e-31,2.8779867260290784e-29,1.423920239084846e-30,4.285447844111635e-29,2.5981650267712346e-30,5.973349231950118e-29,6.1180970072144814e-30
247,1306626,1.3143379515345328e-29,3.373344999914458e-31,2.569165415318248e-29,4.404147939614427e-31,2.914244061326504e-29,6.401411364082125e-31,3.327090399459872e-29,8.535913553261556e-31,3.881761194914586e-30,1.0098749616666632e-31,8.679820801017852e-30,1.8354474013642743e-31,9.94684801908827e-30,2.6542210687058674e-31,1.0932205397268068e-29,4.419125446274999e-31
248,1302418,2.5101783092612177e-29,6.699185252204822e-31,1.094787743252188e-28,7.494875008896525e-31,1.9670507177491734e-28,1.0716487879974233e-30,3.0107798991178093e-28,1.664104138078162e-30,4.9382575172734834e-30,1.6240448265874855e-31,2.2678540305277588e-29,6.3536866612488256e-31,4.220486949194362e-29,1.44992204192462e-30,7.120827922103422e-29,4.730074772930408e-30
249,1305051,3.004756724590869e-28,9.094854443881082e-31,5.562342580366563e-28,1.2109560866902056e-30,6.859398242540958e-28,1.46964888245574e-30,8.624038216749448e-28,2.3977727290367986e-30,3.2412381068826845e-29,9.468954775805625e-31,6.072310356542492e-29,1.2371668225344708e-30,7.638812493838715e-29,1.904798042925676e-30,9.442727781029172e-29,3.5535226789536946e-30
250,1313057,6.720316917995772e-29,3.335432424445127e-31,1.9560275768872135e-28,3.664279955619649e-31,3.1019835107365113e-28,5.558412841030765e-31,4.568464748242856e-28,1.0470424933624582e-30,1.2691534751384988e-29,3.277235333049436e-31,4.207433038394667e-29,1.8123081999517363e-30,6.71202438274873e-29,1.8012432934314922e-30,1.1644477630309142e-28,1.146389793800909e-29
251,1313230,2.1894219868156332e-28,6.617383911405382e-31,5.316059699999075e-28,8.081712883272328e-31,7.815239527734809e-28,1.0959086720036826e-30,9.633966503540937e-28,1.7105214819352032e-30,1.3128193903743296e-28,1.0928457124095933e-29,3.081103014551406e-28,9.338133877315512e-30,4.549584712258796e-28,2.1877830382867426e-29,6.230549074719781e-28,6.347706622391863e-29
252,1308582,8.96573354330725e-29,3.824442469289685e-31,3.7694715207262367e-28,3.7292150690318256e-31,6.1063071225803435e-28,7.090952697411503e-31,8.671617527386317e-28,9.793908780247785e-31,4.010496051969844e-29,8.814796949700429e-31,2.1425556434467123e-28,9.418153696582377e-30,2.719182738048833e-28,9.753870164999919e-30,3.72060667276288e-28,1.517854375677636e-29
253,1302359,4.893032844961361e-28,4.606580759354707e-31,1.4014044781426475e-27,5.259427442926507e-31,2.2905482262184766e-27,7.144278070013952e-31,3.816448388143705e-27,1.4250132287890208e-30,1.8024496635800127e-28,5.0164626426446494e-30,7.4212616611346095e-28,2.206680309758199e-29,7.680245925745117e-28,1.5718953352716146e-29,1.1877473766857843e-27,1.0679331690749346e-28
254,1303215,5.776180798829538e-29,6.014073958625051e-31,1.6337300693565209e-28,8.887020880091162e-31,2.508588549103103e-28,1.1950537576317678e-30,3.450930944085156e-28,1.6836483639801775e-30,8.893905705451304e-30,2.875207000206044e-31,3.1150095615915247e-29,1.3071055396487369e-30,4.93387423313085e-29,1.923775665430316e-30,7.48274765412768e-29,4.311199039868665e-30
255,1306800,2.614143120751567e-29,5.556730533292227e-31,1.4033756213611527e-28,8.110640358597114e-31,2.996885411621731e-28,1.0295351036538572e-30,4.311684407619657e-28,1.4693586526537585e-30,7.17385417401095e-30,1.561772125186289e-31,3.229111515020183e-29,7.560355297466679e-31,7.130748938196659e-29,2.462963298960005e-30,1.0773929850410679e-28,3.877074540567968e-30
256,1311590,1.701141790279249e-29,5.950711783168666e-31,4.062625304291808e-29,6.367361908827182e-31,5.799084110347009e-29,8.919181755633305e-31,7.581646670981731e-29,1.2588692180385022e-30,7.622605364726959e-30,3.4003046720101996e-31,1.688495622402737e-29,7.549930238087606e-31,2.39243350189499e-29,1.1833393023070351e-30,3.007659715683278e-29,1.6761740592810718e-30
257,1312897,1.0831708734579088e-28,4.744232829289943e-31,2.714120022747349e-28,4.681203599896699e-31,5.609950572672367e-28,8.066163899857975e-31,6.8116710984045e-28,1.0480304669328206e-30,2.569496425728359e-29,6.5069672730845995e-31,1.0363857799577254e-28,1.0934251506533168e-29,1.514040550625113e-28,7.348635332131155e-30,2.6864211987528652e-28,2.2082400534248318e-29
258,1306360,9.730250434053131e-29,6.546251868980803e-31,3.710347454336549e-28,9.77006083740291e-31,5.779468596415187e-28,1.2720525827336054e-30,7.764263754815565e-28,1.7878841623803127e-30,6.41284234201285e-30,1.7944789528920995e-31,2.5541515330169224e-29,3.534241802454717e-31,3.9342866820590994e-29,1.101045655022032e-30,5.658448609787413e-29,2.139420663267984e-30
259,1315795,2.812998390803002e-28,1.1274904583792692e-30,1.3495471285001469e-27,1.7365856775091143e-30,2.3420531647564118e-27,2.3812387646814933e-30,2.8541344500433885e-27,3.2554615397497604e-30,7.412482874222397e-30,1.621677712347007e-31,3.2075537744087036e-29,1.7082937843880634e-30,5.483204917820819e-29,2.4576538421370696e-30,7.006345194926686e-29,6.054215012243431e-30
260,1302648,1.259681860444923e-28,7.312344123740012e-31,3.7147648703086303e-28,7.436598949391449e-31,5.642769858737839e-28,1.0247433723980802e-30,7.294770157925369e-28,1.5591112200127744e-30,6.910635857202542e-29,1.7937772533401373e-30,2.0854627740028647e-28,5.7652404819453886e-30,3.148480485801433e-28,1.0765376169263065e-29,4.206521049142436e-28,1.85709819633944e-29
261,1315910,3.4918429596065787e-28,9.324203065832612e-31,9.050817824031374e-28,1.088586615331962e-30,1.267662715448811e-27,1.483479720871636e-30,1.670549094522845e-27,2.189111545012771e-30,3.850947355486306e-29,4.185793719613711e-30,8.493858082987228e-29,3.4333291762806335e-30,1.1851259974559615e-28,3.5401010782604094e-30,1.682314133912783e-28,1.5158774788679066e-29
262,1314897,2.497412327043817e-28,5.914468402177835e-31,7.2864438828431165e-28,5.517613362858422e-31,1.0960142658879138e-27,1.0341129098177186e-30,1.60394506179362e-27,1.4375414150813443e-30,1.9558843289810367e-29,4.992333977832452e-31,6.185590821990039e-29,2.74973740728944e-30,7.340150117362634e-29,1.7950712446094358e-30,1.139292407700523e-28,8.194693137325636e-30
263,1315950,4.696069788122494e-29,2.376825652305031e-31,1.9776408756996481e-28,2.7353285996818595e-31,3.737351665577685e-28,3.695800661861554e-31,5.064374596377139e-28,7.294117932172382e-31,2.996511122375336e-30,7.262339962816828e-32,1.4412889190963365e-29,5.658103648081712e-31,2.57262535439741e-29,4.382945603367603e-31,3.4380601419098517e-29,2.4531361711842613e-30
264,1305350,4.3692837518161713e-29,4.519698429228775e-31,8.509294170746022e-29,6.2064456415810705e-31,1.1094432629089969e-28,7.577135701969632e-31,1.3512967916344035e-28,1.2013909843942618e-30,1.3803727208475602e-29,4.1820694313924265e-31,2.564581010923836e-29,6.9666967015058005e-31,3.460640538281478e-29,2.424384504911332e-30,4.3185131446168506e-29,2.044664855533746e-30
265,1305807,6.114588234493711e-30,3.384178418858372e-31,1.44618911471175e-29,3.605451752508989e-31,1.91027288038729e-29,5.503769189217621e-31,2.428260290385426e-29,8.583406470082487e-31,1.136546298408297e-30,1.3937859505813291e-31,2.6321669905899643e-30,1.1692547241121526e-31,4.1235773820752935e-30,1.7007916325602142e-31,5.075614260607357e-30,2.36223445309168e-31
266,1312171,1.6206227475546024e-28,7.6123960098857705e-31,4.053271772959481e-28,8.863488515259218e-31,5.523316877345892e-28,1.3287832184607466e-30,6.612219277812503e-28,1.9653873704773638e-30,1.4801523002160204e-29,3.936193531580224e-31,3.8820493886685205e-29,9.692274381119071e-31,6.024619647488175e-29,2.0906312692133288e-30,8.951320196528607e-29,3.446747209818582e-30
267,1309694,1.5469212994298056e-28,7.015237023575359e-31,3.574651314508211e-28,8.007947815951119e-31,4.553626181823787e-28,1.150088803989735e-30,6.062919573232043e-28,1.757617041826299e-30,4.339547263071001e-29,1.2841775054782625e-30,9.833215526159847e-29,1.8478105146409124e-30,1.2584971046366754e-28,5.736065402064896e-30,1.7617961805036292e-28,1.0217295508241637e-29
268,1306980,3.390581957158354e-29,4.963003673914698e-31,9.405696011617683e-29,6.627086076104755e-31,1.432209471946776e-28,8.49606269865259e-31,1.9499320240819242e-28,1.4298045106464916e-30,5.203011920655239e-30,2.002202419227534e-31,1.448922215392721e-29,3.3064150362767874e-31,2.327550788692895e-29,6.08343623383625e-31,3.176573975915534e-29,1.2332395993153272e-30
269,1309323,1.5056401940531396e-29,3.8826252601867935e-31,3.439730539913913e-29,5.0588093396220175e-31,4.407811573735812e-29,7.169399575758784e-31,5.324698794968878e-29,1.0406936136072841e-30,5.253986403761957e-30,1.2606314220310584e-31,1.3524810889337732e-29,5.1169180115741605e-31,1.8278209994756e-29,1.3990661762749452e-30,2.0346671806191226e-29,1.8828267175220392e-30
270,1302353,3.1881479178045804e-29,5.687504854380684e-31,9.948829467844761e-29,6.364608273815989e-31,1.808141074016693e-28,9.21301134474177e-31,2.4897600284548853e-28,1.4181416998263868e-30,1.6098395725758258e-30,1.343090954555844e-31,5.463176580490354e-30,1.4464171245849386e-31,9.755637768641413e-30,4.290208311553645e-31,1.2784825753464092e-29,8.303934077476356e-31
271,1310485,1.231847789316621e-29,4.511800181644831e-31,3.206240824281412e-29,5.712593490975675e-31,4.11426594285021e-29,7.879634846757968e-31,4.7532066893652954e-29,1.2068698066895748e-30,3.880167528245462e-30,2.1615592845550124e-31,9.065984326229465e-30,2.699248502036951e-31,1.1920598991595149e-29,3.81873732746718e-31,1.4750688657895477e-29,7.621280190700268e-31
272,1306378,1.9860465239915662e-28,7.994919223992331e-31,4.535705199944016e-28,1.06520472752419e-30,6.034622716543919e-28,1.3676833397387482e-30,8.070415863789948e-28,1.8035638729958635e-30,4.8770712975610897e-29,1.0178675927001132e-30,1.346337844429152e-28,5.2133884009398265e-30,1.8667147170836759e-28,1.2746415715370648e-29,2.736386385756424e-28,2.012343639501761e-29
273,1309293,1.334991939878403e-29,3.887612748349821e-31,3.0413547445972566e-29,5.3745154320469285e-31,4.0717721559417275e-29,7.703395917671652e-31,5.730650326082121e-29,1.0933562605435794e-30,6.66090083545584e-30,1.912006207948614e-31,1.7276743562177517e-29,7.275576884308521e-31,2.1927004722475985e-29,1.0278094013198296e-30,2.7424588459980826e-29,3.144748647006361e-30
274,1310432,8.947557517837923e-29,7.689273686135518e-31,2.2338647224481503e-28,9.542774955908905e-31,3.73077774409946e-28,1.296918099500662e-30,5.2972551884547035e-28,1.9849642244798623e-30,3.086112711169212e-29,7.653362829966593e-31,9.054844465589271e-29,1.932240839210168e-30,1.4961281539642967e-28,9.399631600985124e-30,2.0095876816694763e-28,1.1065400135085805e-29
275,1312213,8.173353592303876e-29,6.328260699861381e-31,2.014751306688117e-28,7.535962533168434e-31,2.611381127006866e-28,9.596433449613146e-31,3.4653987947934474e-28,1.5305156462362931e-30,1.3408198742468484e-29,2.6243601674245995e-31,3.2865023379074934e-29,7.823501933193945e-31,4.459279659807513e-29,1.6502378994757266e-30,5.88633969264257e-29,2.6873437074678168e-30
276,1304777,1.3545962486852602e-28,1.0597578712057088e-30,7.132271850164029e-28,1.4016738590779664e-30,1.2684100479678586e-27,2.114571975684873e-30,1.72344242088821e-27,2.8251007139402123e-30,-9.136449030333996e-32,-1.0249491196323871e-31,1.0106463119605453e-30,1.0991951076173251e-31,1.4714877459964408e-30,1.4419572750046382e-31,1.2876134060608149e-30,2.2338849846065607e-31
277,1306141,9.188891560316835e-29,5.9510800141620355e-31,1.875146447686963e-28,8.223773175606797e-31,2.260710432251078e-28,1.0386152564750426e-30,2.860329272623362e-28,1.6091822157961832e-30,4.930558086408608e-30,1.5373741291812104e-31,1.0942747335464073e-29,2.4076367011190283e-31,1.279596398641193e-29,1.0366499737284457e-30,1.6253784723124364e-29,1.7997099637020362e-30
278,1302523,6.135372104680215e-29,4.384837439285814e-31,1.627029846365288e-28,4.153243346207555e-31,2.4433183496995677e-28,7.996626739001754e-31,3.2907281638910972e-28,1.1016124978325078e-30,4.746005982156378e-30,1.377860299158156e-31,1.4779726118059462e-29,7.010292588627897e-31,2.0799725235209486e-29,4.266951396419249e-31,2.971553086678986e-29,9.415865896010551e-31
279,1303883,1.99540082385379e-28,5.967152178951116e-31,6.025141755391874e-28,8.070378802676693e-31,9.29017530874388e-28,1.1593721320131848e-30,1.2949300746042444e-27,1.6875981411166352e-30,2.7675220124938536e-29,6.924028056107302e-31,7.480515405212922e-29,1.2620182612156829e-30,1.088589572054468e-28,3.1370450269418026e-30,1.5185018265338706e-28,6.707780173137995e-30
280,1305835,7.552948274605756e-29,6.352144952699944e-31,2.914821689000021e-28,7.560901682681182e-31,4.9293440272260195e-28,1.0678164399331612e-30,6.91358972166741e-28,1.6269434348219487e-30,3.207892695107657e-29,7.474948194876043e-31,1.2787245540022866e-28,2.542954986865712e-30,2.1780175830493296e-28,9.894397369562539e-30,3.260923707752973e-28,1.9587076307193225e-29
281,1305504,6.464095888598452e-29,4.206690613016151e-31,2.4447894365786923e-28,3.8684527507206608e-31,5.428850330792739e-28,6.971631638098844e-31,7.524743093878579e-28,9.30875576777823e-31,5.1616552581159015e-31,5.979378740736452e-32,3.3739246488373124e-30,1.2599758940131516e-31,5.9018371167052094e-30,3.0097823853490483e-31,7.551894881392707e-30,5.391421010726578e-31
282,1302915,8.265964999932658e-29,7.291695736489766e-31,2.2835887750463403e-28,9.738810141513995e-31,3.1916562249042707e-28,1.1313463005805928e-30,4.215847332572186e-28,1.4706236988569046e-30,4.9556884847574935e-30,2.4445904122682804e-31,1.604160330583339e-29,4.3405968927307295e-31,2.1117361616270282e-29,5.9077237519132596e-31,2.789294429920461e-29,9.36464324274738e-31
283,1307830,4.586579140436478e-29,2.4770226160269293e-31,1.9642093658444687e-28,2.937722008871742e-31,3.795644206548255e-28,3.833211857328135e-31,4.360610651008121e-28,7.518077056851561e-31,3.267901584134381e-30,7.366031075790731e-32,1.496113270576849e-29,5.743855451967959e-31,2.103629313017164e-29,5.545823455934439e-31,2.967493122656368e-29,7.091124728601805e-31
284,1314067,3.38271579951294e-29,3.2927325947571933e-31,6.955725384293387e-29,3.0210242841085366e-31,8.262852579795377e-29,5.029416222172935e-31,9.38953043590655e-29,7.169742657303928e-31,1.0493692294335464e-29,2.4890204821569875e-31,2.301856836376731e-29,1.9862774792368515e-30,2.47308280142398e-29,3.692861978791187e-31,2.88332227082472e-29,2.5449989847917805e-30
285,1303952,1.049548315674709e-28,8.736724446304479e-31,3.8757931019498317e-28,1.1338824795563815e-30,7.684492507083102e-28,1.5154976085424016e-30,1.0651626802007964e-27,2.4221176746332448e-30,3.660143642521172e-31,1.1418168089316726e-31,2.6518520752136e-30,1.3803251689966946e-31,5.0739349016032695e-30,2.0377072305624114e-31,6.75334211846741e-30,4.533827372383671e-31
286,1305785,5.445399679589198e-29,6.186603290721981e-31,2.4014860285565443e-28,7.178250590809638e-31,4.273516382039821e-28,9.542772002631184e-31,5.996407148063075e-28,1.4987126038012351e-30,1.4662295308610133e-29,3.6111919390229615e-31,6.990649600393125e-29,1.1372041046097173e-30,1.268082198063097e-28,4.096691452228018e-30,1.9371086671850007e-28,8.413561672073323e-30
287,1311632,1.7331455260075337e-29,5.4245858417807105e-31,7.196400081620861e-29,5.205324615577912e-31,1.2708294224115559e-28,7.562050422357725e-31,1.7764502547109403e-28,1.0583859046848178e-30,6.11502804413291e-30,2.342909139476832e-31,3.0120950792647017e-29,9.33189218058532e-31,5.340931427133392e-29,1.4370401906562756e-30,7.643724105584092e-29,3.8639826542513535e-30
288,1303317,9.40739091974397e-29,4.389238231132293e-31,2.4716764121111327e-28,4.314118994765836e-31,4.526601176867564e-28,7.4406657939437745e-31,5.579621762677389e-28,9.886961836225416e-31,5.667185360307079e-30,1.898166158801645e-31,1.648561708749843e-29,1.0152952567939357e-30,2.567893191131482e-29,1.2981897770398452e-30,3.6252204831510166e-29,3.4593903225739644e-30
289,1308326,8.550665723815326e-29,6.7121182239971184e-31,1.6043326174487763e-28,8.378168870896108e-31,1.7577008478117222e-28,1.0939068319729356e-30,2.152654288919313e-28,1.6117764605848744e-30,6.762989703453863e-30,2.145932511961538e-31,1.3077333001722714e-29,3.868715335004336e-31,1.5028128537022332e-29,5.9741237659534876e-31,1.632224171749971e-29,8.027013285723026e-31
290,1309492,2.349407124570091e-29,2.7076552531771328e-31,5.13052655427237e-29,3.0790724255204284e-31,6.406626563530907e-29,4.193393239224433e-31,8.865512781680656e-29,8.257149920713383e-31,7.819825512749548e-30,1.4321675922851882e-31,1.9449363500136282e-29,7.628654295268395e-31,2.4797681811830066e-29,4.2303996770417365e-31,3.435959793910037e-29,2.4517829203754247e-30
291,1309013,7.760832851122673e-28,9.655519706431303e-31,1.5396216316151175e-27,1.2421983807501755e-30,2.1668864474059508e-27,1.5625330917376974e-30,2.5223291874229195e-27,2.431294275699209e-30,1.4990729423123543e-28,5.0270548605830164e-30,2.6430887803351873e-28,6.788459294106346e-30,3.5734761387859412e-28,7.246533459527238e-30,4.593219030554999e-28,2.3824344503640763e-29
292,1304503,2.891819132182413e-29,3.2810500410436303e-31,9.764677487682963e-29,3.440463106219075e-31,1.6426387215355126e-28,4.8453293361064326e-31,2.4500824144998403e-28,9.669730707052191e-31,3.4924106486651654e-30,8.27204156180573e-32,1.5650190942795934e-29,6.538651723934214e-31,2.7912968942997925e-29,5.45636096460436e-31,4.20685253643011e-29,3.5328567874946936e-30
293,1304779,4.8540782097253714e-29,5.33394992639826e-31,1.2814468883396674e-28,7.177409843201169e-31,1.9166471770765643e-28,1.0303134682583962e-30,2.532619347027598e-28,1.3912623653299969e-30,2.41253591013292e-30,1.204565306813897e-31,6.809917497963187e-30,2.683889331956762e-31,1.0097740969234904e-29,4.456425047043147e-31,1.3061685455276509e-29,5.939030695594981e-31
